,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
17003,RMJ005512.4-000358.2,13.801874218805835,-0.06615940520862511,0.42331663,32.207466,1.228993,0.41740993,0.0,25.639889,21.476835,19.647886,18.949549,18.744452,19.547678
17013,RMJ112653.8+023738.1,171.72429133952278,2.6272364524906977,0.46025762,43.709717,2.0790207,0.4647454,0.0,23.510662,21.71693,20.03755,19.18573,18.791218,22.504847
17030,RMJ222613.3+002426.6,336.55540694854193,0.4073965417068855,0.43473557,40.460403,1.3740152,0.41252702,0.0,24.128902,20.759045,19.092758,18.397684,17.947271,29.43062
17034,RMJ084634.8+453749.2,131.6448682515013,45.63032320576284,0.49641874,48.85064,1.836233,0.4979011,0.0,22.556955,21.606987,19.775051,18.898764,18.456768,23.213034
17050,RMJ135112.3-004002.7,207.80145813773188,-0.6674294327794339,0.4373551,34.724533,1.329035,0.42181224,0.0,23.495855,21.016985,19.190485,18.474178,18.055243,26.627207
17052,RMJ102840.2+185629.2,157.16763538422424,18.94145149770779,0.43360907,30.178553,1.2832973,0.44747883,0.0,24.104977,20.869942,19.133593,18.360598,17.928413,22.760866
17054,RMJ014143.5+170748.8,25.43115074824567,17.130229944634486,0.47473252,38.126396,1.8263736,0.5389032,0.0,23.59049,21.8566,20.296059,19.40409,18.940285,17.31615
17061,RMJ075735.4+232955.9,119.39737373674888,23.498850582833636,0.42572623,37.775528,1.4083134,0.41434574,0.0,22.331581,21.047298,19.34616,18.666307,18.248268,20.916943
17067,RMJ140338.8+520209.8,210.91173731036673,52.03606461977605,0.4344856,33.732964,1.2749071,0.4413129,0.0,21.609734,20.065409,18.415564,17.728292,17.312895,23.562973
17080,RMJ090315.2+411609.1,135.8132749622503,41.26920701775919,0.43098217,37.53145,1.3075563,0.43031543,0.0,21.471985,20.364334,18.71123,18.03057,17.580784,29.901525
17094,RMJ113200.2-025014.5,173.00096518845533,-2.837366604340495,0.45180827,32.680367,1.5206854,0.448654,0.0,25.427376,21.412872,19.474442,18.711817,18.348934,18.950312
17104,RMJ163638.7+421621.4,249.16113255347855,42.272605251691544,0.3754787,38.706085,1.0813789,0.32642195,0.0,21.928226,20.51868,18.787529,18.175947,17.747318,28.309395
17106,RMJ011653.4+104406.5,19.22262748828723,10.735152717515348,0.44891343,41.3757,1.7477638,0.4607881,0.0,22.123219,20.503769,18.829845,18.054619,17.641687,28.917028
17109,RMJ012637.4+164111.4,21.655807397544493,16.68651033249056,0.46122918,45.219955,1.8098366,0.44390982,0.0,20.553558,20.603518,19.017178,18.323797,17.843082,22.72341
17115,RMJ230920.2-011008.3,347.3341390076376,-1.1689656841094382,0.413333,33.031235,1.2043282,0.38384828,0.0,23.568432,20.546324,18.806625,18.186655,17.733366,19.846937
17116,RMJ150322.6+183432.0,225.84424641179643,18.575556296028463,0.44180825,37.47043,1.434671,0.44035187,0.0,22.423698,20.924076,19.105892,18.366096,17.882751,20.198648
17122,RMJ120504.6+274033.4,181.2689796222904,27.67593930059554,0.39626917,31.841345,1.1641253,0.39905486,0.0,23.954903,20.20702,18.584375,17.907946,17.53177,22.982489
17126,RMJ132800.6+630150.4,202.00241339679343,63.03067746967619,0.38181126,32.909195,1.0611221,0.35062775,0.0,24.651775,20.967936,19.206532,18.571949,18.189682,22.773752
17127,RMJ011441.9+024626.9,18.674664306651948,2.7741309607717284,0.40801778,34.175354,1.2255962,0.39628038,0.0,22.97654,20.863787,19.142548,18.504206,18.172325,23.487318
17132,RMJ131122.3+000426.5,197.84308840299593,0.07402529136799686,0.4898619,41.87912,1.7257737,0.49733,0.0,22.514898,21.104177,19.396498,18.541668,18.177952,28.392239
17137,RMJ083529.3+311930.0,128.87216620770133,31.325001296138822,0.46412882,47.84381,1.7366815,0.48331192,0.0,22.942242,20.884901,19.192993,18.353533,18.019938,23.842148
17138,RMJ103640.7+521025.6,159.16970422685472,52.1737662845217,0.44713372,33.839745,1.453231,0.44927245,0.0,22.830729,20.304499,18.524458,17.737286,17.357302,22.574139
17146,RMJ221811.1-020919.3,334.54620234738405,-2.1553603655647287,0.47256586,38.187416,1.8147186,0.4832337,0.0,22.047014,21.561918,19.768185,18.963057,18.647047,19.01491
17152,RMJ073655.9+362152.7,114.23279698841603,36.364646579273426,0.47619262,41.49774,1.7384944,0.4862232,0.0,23.386127,21.745811,19.833576,18.957449,18.362164,21.488573
17155,RMJ131444.0+150457.4,198.68341573246528,15.082599188399037,0.44104168,39.072205,1.4417765,0.4376715,0.0,21.608423,20.181322,18.531923,17.834082,17.409824,24.601728
17158,RMJ105212.1+274942.5,163.05057900708067,27.828483777157675,0.37040663,32.283737,1.0206867,0.395322,0.0,23.46761,20.972366,19.113142,18.467453,18.135092,17.889442
17160,RMJ230301.0+001646.0,345.754086652634,0.279453449877205,0.4155095,33.626175,1.2183217,0.405117,0.0,25.560406,20.542791,18.687138,17.96306,17.55532,25.239258
17177,RMJ013204.5+201313.5,23.018783962651526,20.220417485659343,0.50856376,44.945366,1.9848889,0.46965545,0.0,21.643057,21.42647,19.552591,18.665867,18.245094,27.987413
17185,RMJ135043.6+202743.0,207.68162226950074,20.461934024402836,0.52923614,45.601334,2.0380867,0.52291757,0.0,26.627146,21.75447,19.939913,18.898708,18.36914,24.982027
17187,RMJ225339.4-092756.8,343.4140801326952,-9.465772137634602,0.47952193,48.83539,1.8014103,0.48217675,0.0,26.504398,20.574806,18.843159,17.956018,17.473574,29.90101
17189,RMJ012753.9+141746.4,21.974516415011067,14.29621061824292,0.4405367,31.414206,1.4148662,0.43069142,0.0,23.166105,21.210693,19.541418,18.800648,18.336313,18.344736
17221,RMJ104314.8+212159.1,160.811662596556,21.366428187671065,0.41430548,32.039658,1.1966568,0.42356795,0.0,22.471403,20.745815,19.104862,18.383661,18.028051,20.429684
17236,RMJ085625.6+251029.6,134.10665063611611,25.17489795527389,0.4203017,40.84178,1.2515819,0.4233248,0.0,24.308233,20.926855,18.994396,18.25051,17.939135,24.44063
17241,RMJ013936.4+031336.1,24.901701001368792,3.2266964452475553,0.39654246,31.88711,1.129344,0.39664254,0.0,21.902077,20.970047,19.118368,18.416807,18.094606,20.166851
17245,RMJ155937.9+351950.9,239.90792660003055,35.33080819490116,0.48080695,43.29783,1.6739948,0.49082446,0.0,23.875935,20.785137,19.016258,18.056837,17.727676,25.705215
17256,RMJ000128.2+005702.8,0.3675118687214365,0.9507912834584719,0.55503386,60.16983,2.5539677,0.55185735,0.0,22.051556,21.484022,20.15603,19.266676,18.826809,29.53337
17263,RMJ135233.3+060637.1,208.13893501246076,6.110313844704838,0.4761745,37.10431,1.5703356,0.48124403,0.0,22.25404,20.936134,18.985804,18.115814,17.660551,25.310669
17265,RMJ013344.8+123825.1,23.436621376417293,12.640313188098666,0.46866682,40.445152,1.9129459,0.44824317,0.0,24.078953,21.468903,19.705921,18.886312,18.482428,30.398409
17266,RMJ094048.8+155156.3,145.2033271793845,15.865640369464648,0.4196522,40.612953,1.2265881,0.40888104,0.0,24.925327,20.977678,19.265902,18.560234,18.214924,21.353148
17267,RMJ090929.5+504515.8,137.37274125370118,50.75439468648204,0.4472121,33.687195,1.3809742,0.45386165,0.0,24.386522,21.074562,19.264236,18.446093,18.079702,22.02346
17271,RMJ084455.3+312732.7,131.23030665227515,31.459093416404258,0.44398612,41.070602,1.4428477,0.44289017,0.0,22.050209,20.531292,18.996656,18.318802,17.912825,31.026075
17274,RMJ160449.4+162511.3,241.20599697438814,16.41981816304373,0.42461348,31.002321,1.2614598,0.43624553,0.0,26.107752,19.838882,18.07034,17.360731,17.013887,26.451761
17285,RMJ013346.5+254527.7,23.44374878721925,25.757684571786168,0.45780063,41.08586,1.9063617,0.46001995,0.0,23.650532,21.336771,19.762972,18.967194,18.48285,24.658447
17293,RMJ225226.7-091149.1,343.1114087971896,-9.196968661240621,0.4422815,40.673973,1.5521456,0.45177326,0.0,21.595682,19.835157,18.042427,17.252384,16.839602,30.46594
17294,RMJ014810.8+000003.8,27.044877645727535,0.0010666783235138192,0.40069017,30.041258,1.1205186,0.40124366,0.0,22.043129,20.326843,18.54588,17.89412,17.504988,18.71793
17296,RMJ101435.2+404746.4,153.64667454339045,40.796233991075226,0.528719,46.806473,2.0085187,0.5334294,0.0,23.258987,21.434402,19.858503,18.911858,18.405495,30.182379
17306,RMJ222337.9-090636.8,335.90780781349315,-9.110222663908079,0.39750293,33.809235,1.3064853,0.3433865,0.0,25.838081,20.420887,18.663866,18.052704,17.644964,24.281412
17309,RMJ112609.4+413919.4,171.53918900118606,41.655375143076434,0.43160975,31.780325,1.2475859,0.40151438,0.0,22.523216,20.891966,19.101894,18.349136,17.973644,25.017488
17310,RMJ020350.1+212203.9,30.958661580309922,21.367756173064794,0.40954283,33.000725,1.5388806,0.38012397,0.0,20.426004,20.527998,18.834269,18.185324,17.849184,18.26952
17314,RMJ144529.4+532010.0,221.37256577766794,53.336110647700636,0.45918423,34.114334,1.3840486,0.45564467,0.0,21.389715,20.339441,18.57281,17.758924,17.33872,25.470797
17318,RMJ164107.1+434702.2,250.27951259261866,43.78394024602429,0.43013102,32.680367,1.2417293,0.42074677,0.0,22.977503,20.46844,18.617924,17.906118,17.484007,25.791616
17322,RMJ161640.1+293018.7,244.16696379697407,29.50520472007629,0.42553753,31.627775,1.2359865,0.43322128,0.0,22.958817,21.135576,19.366814,18.699999,18.272917,20.799194
17328,RMJ081709.2+015301.5,124.28840782307,1.883752433295281,0.46149322,35.73136,1.4943445,0.44772658,0.0,22.14443,20.783373,19.175379,18.43821,18.030367,22.042986
17329,RMJ094306.8-005626.6,145.77815968210177,-0.940714761715571,0.48106366,50.330376,1.8209361,0.5716207,0.0,25.760784,22.139975,20.030914,19.127758,18.713993,21.96237
17341,RMJ144729.2+181422.9,221.87166212436654,18.2396951941897,0.4745749,44.014816,1.5744032,0.48298606,0.0,26.408697,20.487999,18.757341,17.881332,17.358852,25.342064
17343,RMJ162348.5+461743.2,245.95207823895186,46.29534364996772,0.49201354,42.77916,1.7949262,0.48187277,0.0,23.207134,21.96666,20.172062,19.304598,18.73495,21.182682
17345,RMJ132506.0+403642.7,201.27493216303384,40.611854739454586,0.49184725,40.124794,1.8425097,0.4946862,0.0,23.867912,21.228191,19.643711,18.755861,18.244429,20.909147
17346,RMJ085716.4+410434.4,134.31825464315563,41.07621219396295,0.42891967,32.482056,1.299733,0.4230285,0.0,25.303953,20.687319,18.95437,18.280731,17.830534,20.481817
17348,RMJ144134.8+334214.0,220.39483307831438,33.70387640897257,0.42252928,33.427864,1.2026125,0.4291909,0.0,26.3982,20.515993,18.789768,18.126484,17.68899,26.151075
17349,RMJ140611.7-023328.6,211.54875114233425,-2.5579414004215444,0.4889413,42.70289,1.9198219,0.47417971,0.0,22.572891,21.308287,19.549255,18.649296,18.165152,25.742176
17356,RMJ145751.9+491720.8,224.4662025958762,49.289110917645004,0.44430706,39.499344,1.3416001,0.44498226,0.0,24.690956,20.753723,19.106108,18.30751,18.009016,23.359602
17360,RMJ122050.6+095904.3,185.21088439077107,9.984538553224496,0.4842455,46.196274,1.6976918,0.48149523,0.0,22.134026,20.920986,19.174551,18.276564,17.742008,27.272362
17365,RMJ111508.5+283346.5,168.78522356388848,28.56291209924181,0.42582688,33.626175,1.2639852,0.42866454,0.0,23.301582,20.531343,18.805471,18.08984,17.669064,24.15186
17369,RMJ152342.4+311953.2,230.92661068387872,31.331433675396557,0.4708107,37.836548,1.4654176,0.45948508,0.0,23.390839,21.188957,19.391405,18.57068,18.09933,22.764635
17373,RMJ220236.4+124423.4,330.6518499061556,12.73983936865424,0.39990705,32.436287,1.1747227,0.41118562,0.0,23.362675,20.291727,18.566023,17.903713,17.430876,17.320427
17376,RMJ161041.7+300234.4,242.67368889489876,30.042888917725183,0.5444901,52.98474,2.1797707,0.53980196,0.0,26.852003,21.593142,19.65468,18.59823,18.04602,27.953253
17379,RMJ143938.6+120314.8,219.91086612941132,12.054122627781465,0.4455452,37.04329,1.3559058,0.43569398,0.0,26.236748,20.912575,19.032837,18.228838,17.715796,25.329544
17382,RMJ001605.1-084903.5,4.021377867102473,-8.817633536927273,0.4282537,38.400986,1.3692042,0.4092995,0.0,21.902205,19.794748,18.075758,17.373419,17.014994,24.234457
17385,RMJ122711.4+464843.4,186.7976984803278,46.81205289763082,0.49018058,39.956993,1.8065854,0.4922577,0.0,21.937365,20.960457,19.415245,18.61934,18.200745,25.32167
17391,RMJ141921.3+072655.8,214.83880536175775,7.448826478600611,0.59313715,66.72947,3.030138,0.562029,0.0,22.76731,21.367441,19.42434,18.455778,17.986376,35.964237
17395,RMJ081303.8+234226.6,123.266028408638,23.7073959751605,0.45057493,37.119568,1.4703132,0.45066527,0.0,21.990913,20.89823,19.166597,18.440605,17.912582,27.475773
17397,RMJ232722.1+050816.1,351.8422876929601,5.137799502927078,0.4282173,42.71814,1.5865707,0.43113065,0.0,27.35642,20.930464,18.99243,18.330189,17.829084,26.333454
17407,RMJ092038.3+433734.1,140.15966693536623,43.62613857864773,0.4594807,34.907593,1.4723706,0.45083067,0.0,24.298655,21.511896,19.787237,18.971766,18.519136,21.05318
17409,RMJ113640.5+163356.6,174.16888482632964,16.565710563374004,0.4084597,34.312653,1.2660016,0.42354393,0.0,22.65602,21.20424,19.374311,18.692184,18.287374,19.928402
17411,RMJ121506.5+181541.9,183.77715778792373,18.26164865649556,0.4471321,37.04329,1.4068087,0.43599617,0.0,22.804916,20.424559,18.65918,17.855024,17.40974,26.334387
17416,RMJ082538.3+290928.7,126.40977406583396,29.157975245204852,0.5241597,51.596535,2.3520439,0.5417994,0.0,23.338161,22.12045,20.07994,19.115126,18.641893,26.065596
17418,RMJ003444.6-015719.0,8.685759075130662,-1.955290196527418,0.48757493,41.45198,1.9437652,0.53786874,0.0,22.238625,22.408659,20.454418,19.487268,19.040934,19.536076
17421,RMJ014512.8+085118.6,26.30327432401566,8.855154704922368,0.42493784,33.412605,1.4779245,0.4061374,0.0,24.031693,20.790339,18.924238,18.223488,17.796776,20.810831
17423,RMJ085525.1+080033.0,133.85440996851673,8.009164901976911,0.48593155,42.15371,1.9612615,0.48667318,0.0,23.345638,21.181812,19.3221,18.427443,17.926367,23.996984
17437,RMJ112516.3+122930.9,171.3180821324129,12.491922040693952,0.4328568,36.11274,1.3931429,0.44965017,0.0,26.857452,20.430986,18.555828,17.735731,17.506063,22.83501
17442,RMJ024856.7-072843.5,42.23636374891079,-7.478750995211597,0.37756452,35.5483,1.1756421,0.40780482,0.0,21.20839,20.314457,18.353369,17.699057,17.368788,23.576336
17446,RMJ155026.9+231529.9,237.61201613091458,23.258307251695772,0.4294019,31.063341,1.3480539,0.4218552,0.0,20.965225,20.423786,18.799511,18.0597,17.721565,20.273733
17448,RMJ100029.7+283432.4,150.12363067375767,28.575664221750944,0.45949045,32.634605,1.5194782,0.4674034,0.0,24.910551,20.763475,19.012245,18.180567,17.764719,20.202032
17451,RMJ021533.3-074025.4,33.88867829884484,-7.673732835232487,0.52336276,46.348824,2.1033545,0.5469874,0.0,23.59339,21.388985,19.566204,18.587929,18.091303,25.94717
17459,RMJ215040.3+193049.8,327.6679427804609,19.513841255700992,0.4060733,41.513,1.4325845,0.37738717,0.0,21.72724,20.617855,18.860426,18.25391,17.88279,23.0644
17466,RMJ090013.1+224230.4,135.05474622453792,22.708442238091195,0.48039165,46.165764,1.8791994,0.48494962,0.0,23.971704,21.25456,19.650665,18.739702,18.326262,29.511248
17470,RMJ101440.7+285932.0,153.66938301743238,28.992215506807703,0.45187962,36.49411,1.4802325,0.4537349,0.0,22.419176,20.628603,18.92303,18.146736,17.76182,23.341873
17472,RMJ082331.0+211434.5,125.87928242630755,21.242926569062902,0.48325792,37.790787,1.6478004,0.48358467,0.0,23.854345,21.507584,19.746647,18.819254,18.369606,21.78081
17479,RMJ115035.7+194343.7,177.64854569783927,19.728801533590673,0.5411469,62.442825,2.1731737,0.5288044,0.0,22.174072,20.096123,18.599094,17.631657,17.196875,44.393673
17480,RMJ103832.9+454143.3,159.6369068125404,45.69535798321424,0.5062644,47.93534,1.9112138,0.44520622,0.0,25.102413,20.877306,19.154806,18.35175,17.939142,27.116503
17484,RMJ005821.4-014744.8,14.589277680705791,-1.795791054613254,0.41077834,35.47203,1.2240278,0.41317943,0.0,22.31252,20.898045,19.096952,18.415987,18.029293,23.583488
17489,RMJ155650.4+200106.0,239.2099392835412,20.0183447658023,0.4600948,45.265724,1.9567915,0.45632184,0.0,23.415854,20.522827,18.921785,18.132729,17.664066,25.5984
17490,RMJ084624.4+571217.8,131.60155172203548,57.20493173886526,0.40668055,35.334732,1.3918939,0.41009897,0.0,21.933748,20.162292,18.40378,17.64991,17.344282,21.461712
17494,RMJ120111.7+135044.2,180.2988449681937,13.845621227705161,0.55316496,54.18988,2.5633805,0.54576665,0.0,22.515211,21.008852,19.22151,18.160149,17.717897,31.149359
17502,RMJ102039.3+105611.2,155.16391062510343,10.936434296539693,0.48392698,48.97268,1.8824502,0.44530985,0.0,22.892845,20.49864,18.769676,17.950129,17.529337,28.309227
17504,RMJ080420.3+320015.4,121.08468329050385,32.0042774198675,0.41353634,32.832916,1.2560097,0.37548268,0.0,21.637335,20.572386,18.755808,18.073334,17.601688,25.701773
17506,RMJ222202.4+135152.5,335.5099177939403,13.864577764122636,0.38163236,34.282143,1.1686522,0.34698445,0.0,21.775517,19.978168,18.116531,17.484783,17.139797,29.725698
17515,RMJ000254.9+071629.1,0.7285922847680126,7.274737543525181,0.4366433,36.40258,1.3730085,0.42907402,0.0,22.728981,20.97471,19.033133,18.219357,17.853306,25.468767
17517,RMJ083909.4+334801.1,129.7892435234963,33.80031656033725,0.52446944,51.337204,2.076954,0.52867204,0.0,25.131292,20.943644,19.227554,18.199514,17.865795,32.212437
17521,RMJ135359.0+334955.0,208.49586575772005,33.83194629141077,0.47805735,43.587677,1.6169622,0.46995768,0.0,22.414137,20.02271,18.331337,17.500261,17.117672,28.526718
17522,RMJ085130.5+345912.2,132.87727944578535,34.98672109404598,0.38659054,30.666712,1.0452325,0.42512077,0.0,23.384737,21.056696,19.265827,18.572542,18.174652,17.53809
17532,RMJ095141.1+120728.1,147.9211724368829,12.12446914310438,0.53131884,51.443985,2.2220356,0.52538604,0.0,22.45429,22.089579,20.458872,19.531187,19.17247,20.775986
17549,RMJ133938.7+073251.6,204.91117086012247,7.547660174989772,0.4390831,38.507767,1.3290688,0.45209065,0.0,24.807138,21.068033,19.157913,18.410128,17.955647,23.444534
17551,RMJ121702.6+384749.0,184.26076271413075,38.79694706357778,0.44540796,32.268486,1.3534572,0.4687945,0.0,24.0287,21.378233,19.616892,18.810879,18.339947,17.481628
17554,RMJ011617.7+041242.5,19.07383384777603,4.21179252044191,0.44692245,44.899605,1.6130922,0.49637595,0.0,27.099548,21.77223,19.855911,19.036232,18.606213,22.566832
17555,RMJ230135.1+003713.0,345.39612682219035,0.6202755780313376,0.4355601,33.107506,1.3715103,0.43136707,0.0,22.50787,20.983429,19.058006,18.244106,17.816435,19.114847
17561,RMJ021547.8-055814.6,33.94935111196824,-5.970722529704321,0.41874284,36.12799,1.2292557,0.40224826,0.0,22.808544,21.164385,19.254595,18.553059,18.03124,25.940224
17563,RMJ112216.6+122135.0,170.5690002528841,12.359724820122045,0.4289897,34.434692,1.3411525,0.44642785,0.0,21.994484,20.990273,19.256096,18.544891,18.130634,26.498009
17570,RMJ135034.5+392702.5,207.64380974430918,39.45069385428596,0.48701927,51.337204,1.6139512,0.4655823,0.0,23.01289,21.142797,19.650984,18.883207,18.493551,29.13447
17574,RMJ131246.4+230214.0,198.19345324100317,23.037211188382123,0.47886953,40.185814,1.639795,0.5101662,0.0,22.741785,22.082003,20.061441,19.100122,18.755865,23.177053
17576,RMJ020237.5-074055.6,30.65630795797172,-7.682124590214789,0.47924474,45.952194,1.8690275,0.48010808,0.0,22.29321,21.115664,19.36983,18.555292,18.145498,22.154545
17577,RMJ234255.4+044609.6,355.7307526552834,4.769321131728248,0.48225266,44.030067,2.0164616,0.45790547,0.0,27.153011,21.184849,19.728142,18.81595,18.478685,29.546268
17586,RMJ151633.5+340931.0,229.1397100642647,34.15861633077208,0.37108788,30.346357,1.0202074,0.38981843,0.0,22.966131,21.078875,19.141188,18.495665,18.168262,20.623146
17587,RMJ165119.9+415328.0,252.83303195709817,41.891099839365125,0.45064405,42.03167,1.4949931,0.45313552,0.0,25.743998,20.85873,18.96143,18.134844,17.778471,30.382435
17591,RMJ084556.0+251141.3,131.4832924993965,25.19481278914455,0.44712394,36.61615,1.3393307,0.45306712,0.0,22.223288,21.001364,19.161749,18.415405,18.053492,23.392641
17596,RMJ011550.6+142228.0,18.960875580621,14.374447575555683,0.44578075,30.681967,1.3080207,0.45295683,0.0,22.969103,20.834229,18.909718,18.134241,17.60964,19.86749
17597,RMJ155733.6+211557.4,239.38991735297287,21.265947798669934,0.4227031,35.86866,1.320933,0.42377475,0.0,22.819035,20.883636,19.105253,18.413126,18.036144,25.24311
17608,RMJ165339.1+252849.2,253.41299198522623,25.480330338050205,0.46134093,41.40621,1.4992445,0.4706018,0.0,21.680271,20.558445,18.80123,17.972157,17.5413,25.576834
17612,RMJ105104.4+595308.1,162.76827488044307,59.88559673913818,0.46362746,39.362045,1.6872149,0.4476545,0.0,21.295551,20.15807,18.485046,17.681955,17.252773,22.248371
17615,RMJ155844.5+391059.5,239.6854109167125,39.183190943824734,0.5256805,49.887978,2.1700816,0.51993364,0.0,22.800058,22.371176,20.68143,19.77348,19.190468,24.545881
17617,RMJ082436.1+023347.8,126.15059951563185,2.563271309260806,0.5065362,53.36611,1.9387186,0.51789516,0.0,22.480831,21.46929,19.800177,18.916464,18.416813,27.272497
17623,RMJ141614.3+234943.6,214.05950664178113,23.82876850101892,0.4603554,34.175354,1.4442186,0.45896727,0.0,23.358791,21.138756,19.341204,18.598782,18.190899,21.796492
17625,RMJ015345.4+122738.0,28.43900039686764,12.460544432878297,0.50211203,44.106346,2.1960614,0.48588812,0.0,22.309738,21.362923,19.57509,18.661491,18.218225,25.904865
17634,RMJ083824.0+501318.4,129.60020802941384,50.2217864118721,0.5667056,72.80095,3.3424494,0.534233,0.0,25.521984,22.93944,20.534176,19.487242,19.221071,33.53259
17637,RMJ145046.9-013111.3,222.6953957073348,-1.5198017568760478,0.55882466,56.890015,2.4802294,0.5565405,0.0,26.253393,21.879879,19.865963,18.779171,18.323406,24.539875
17639,RMJ091239.3+153042.6,138.1637649957967,15.511831372618294,0.5139368,41.55876,1.9084843,0.5010816,0.0,21.534346,20.63856,19.123638,18.253212,17.849585,26.042059
17640,RMJ110702.0+652802.8,166.75814056253262,65.46745017678725,0.40953416,34.480453,1.1846883,0.38240746,0.0,25.283188,19.929129,18.184639,17.53438,17.107224,26.496859
17646,RMJ131534.1+230929.3,198.89205389606067,23.158147020256724,0.486204,31.88711,1.5821537,0.48287728,0.0,25.859898,21.851597,20.004404,19.07727,18.632086,19.599361
17647,RMJ102803.3+451810.6,157.01388389243326,45.30295135389404,0.44618025,30.468397,1.350303,0.44547614,0.0,24.035206,21.349329,19.456198,18.63123,18.176113,17.356962
17650,RMJ075823.3+524257.4,119.59720603757823,52.71593846832936,0.36554936,33.092255,1.1571054,0.3764864,0.0,25.98205,20.532387,18.85453,18.264761,17.841278,19.863766
17656,RMJ105946.8+620554.8,164.94502295017443,62.098559809777285,0.44484872,38.462006,1.4843141,0.4357098,0.0,23.185387,20.142908,18.37595,17.610056,17.184517,33.671272
17659,RMJ132535.3+380141.2,201.39691608673897,38.028110678196704,0.45417246,33.687195,1.4207661,0.45679072,0.0,26.125868,20.536613,18.87774,18.114288,17.703087,23.577171
17660,RMJ220205.8+055545.5,330.524365432417,5.929317400292001,0.52929103,50.421906,2.1686914,0.5310504,0.0,23.487818,21.53661,19.908024,18.903887,18.476858,27.979958
17665,RMJ154227.1+040724.1,235.61293767386644,4.123370969569955,0.43506676,35.304222,1.3830092,0.4049172,0.0,22.911736,19.926249,18.15202,17.463736,16.984665,27.938402
17677,RMJ124232.8+292122.3,190.63682822582766,29.35619831030441,0.40228763,33.443115,1.1568621,0.40005723,0.0,23.754253,21.094608,19.218184,18.550825,18.161453,21.972534
17685,RMJ092802.9+060559.1,142.0119373577818,6.099759014606281,0.51016337,47.58448,1.9770584,0.5017782,0.0,23.720364,21.767176,19.84469,18.987291,18.611626,25.084267
17689,RMJ211557.4+001613.6,318.9889677523373,0.27045032061585184,0.4527944,40.231583,1.6633867,0.45930004,0.0,25.2052,22.485647,20.462112,19.656754,19.232004,19.410221
17693,RMJ015605.1+155155.8,29.021260939410013,15.86549963552453,0.41396278,36.82972,1.3274677,0.3887848,0.0,23.830132,19.94136,18.07048,17.382925,16.962942,29.152157
17699,RMJ162055.1+075731.3,245.22940233395644,7.95868660294073,0.47564232,43.45038,1.6305586,0.47340828,0.0,24.967491,21.108425,19.331831,18.459309,17.964298,27.617643
17701,RMJ005156.4-011552.2,12.984870102948278,-1.264506961337932,0.42323646,40.124794,1.3133758,0.33788586,0.0,21.930746,20.28026,18.627638,17.9584,17.635445,29.44904
17702,RMJ164905.6+183010.0,252.273134379387,18.502784348535005,0.37137046,35.090652,1.0671921,0.32290792,0.0,21.65369,19.956448,18.306063,17.698492,17.289686,26.15073
17703,RMJ135422.4+022251.1,208.59353701648902,2.3808677178843056,0.39237455,31.353186,1.1405488,0.38370585,0.0,25.67545,21.10622,19.32288,18.675402,18.340857,21.148848
17704,RMJ024527.2-003236.3,41.36341487202273,-0.5434227015893769,0.5282374,59.6054,2.2432508,0.5798983,0.0,25.868238,21.331396,19.351635,18.258438,17.835285,34.608788
17708,RMJ002754.7+063620.9,6.978017631375792,6.605812340584111,0.4165895,34.709282,1.4174697,0.45227984,0.0,21.891008,21.226545,19.359972,18.74336,18.18733,15.819518
17710,RMJ002528.0+030550.6,6.366726571230743,3.097379419388834,0.3963501,32.466797,1.0694363,0.36228234,0.0,23.081736,20.148685,18.489677,17.833168,17.410564,26.335262
17711,RMJ080356.2+221055.1,120.98402257157525,22.18196187658034,0.41153896,34.449944,1.2646817,0.43198684,0.0,21.872503,21.203445,19.280066,18.646908,18.227106,22.95447
17712,RMJ140856.7+022601.6,212.23645374519714,2.4337650917888385,0.44176447,39.972244,1.4730394,0.42554998,0.0,22.352583,20.360071,18.579689,17.79594,17.48561,28.362835
17714,RMJ105504.4+112829.2,163.7681946987517,11.474773390971405,0.55128235,57.164604,2.6689336,0.53338075,0.0,22.837076,21.386755,19.788185,18.763689,18.247868,29.007208
17727,RMJ151758.5+031544.6,229.49391239626186,3.262395031147728,0.3690903,34.038063,1.278464,0.3474917,0.0,22.91301,20.38742,18.712536,18.107124,17.68937,19.66689
17728,RMJ161616.0+291553.3,244.06662950095824,29.26481240760872,0.47283223,38.156906,1.5993977,0.4734396,0.0,22.305294,21.252335,19.32551,18.519495,18.084732,23.3296
17732,RMJ224832.9+082401.7,342.13720653849606,8.400464461736956,0.41648954,32.543076,1.4102777,0.40548494,0.0,25.514982,21.217001,19.387909,18.68541,18.216833,16.313032
17738,RMJ134149.3+070334.9,205.4554437769505,7.0596835747660345,0.46929696,40.277344,1.5920639,0.47144246,0.0,23.654995,21.139769,19.375141,18.590187,18.040487,22.437777
17739,RMJ074211.4+285508.0,115.54745032515187,28.918901573946105,0.43569422,36.26529,1.3191993,0.42641592,0.0,25.92062,20.80331,19.158396,18.470692,18.016842,20.615328
17744,RMJ002800.4+073236.4,7.001685898598339,7.543447520857721,0.51665896,49.659157,1.9393251,0.4910665,0.0,21.867548,21.573887,19.582077,18.657688,18.163338,30.018875
